Heurística,VA_Temp,VO_Temp,VA_Hum,VO_Hum,VA_Noise,VO_Noise,VA_Light,VO_Luz,Satisfacción
Busqueda Local Iterada,30,21.76332528582912,57,53.48322031425813,19,49.69121065494706,5198,200.5179691413329,0.38082375
Busqueda Local Iterada,30,18.0,100,56.65360091369308,9,29.1544511358386,2247,241.8397568278681,0.378216875
Busqueda Local Iterada,27,18.0,83,45.21991543617114,21,26.33740872844944,5157,308.7361637234221,0.378061875
Busqueda Local Iterada,33,26.0,84,40.0,45,42.08805542691569,8769,365.24819747620256,0.376164375
Busqueda Local Iterada,29,26.0,74,57.3073818636834,22,49.79424149110123,1019,326.2701510213936,0.37515
Busqueda Local Iterada,23,22.970075926128843,93,49.90052088747626,57,43.20178994253633,3086,296.8684450240426,0.37719125
Busqueda Local Iterada,24,26.0,71,59.13888002555616,34,52.328483641875366,8660,343.0190963966715,0.378555
Busqueda Local Iterada,34,26.0,83,46.51555824406794,58,21.92462455903116,1777,378.9687577654931,0.37509
Busqueda Local Iterada,31,18.77521460533271,75,55.93679861472725,43,44.630523507240646,4223,437.5673488839447,0.37647875
Busqueda Local Iterada,32,26.0,51,49.35074835342091,14,34.08918991946893,4161,235.540259282084,0.378575
Busqueda Local Iterada,27,26.0,43,52.53905210405303,57,17.054230791838112,4731,477.0956386834607,0.37824875
Busqueda Local Iterada,23,18.0,97,60.0,45,44.41496118076786,4962,366.7076182756616,0.375575
Busqueda Local Iterada,34,21.93234635668717,80,60.0,14,31.74703489504303,3697,413.0708559336428,0.375000625
Busqueda Local Iterada,24,26.0,83,57.83242729351672,58,38.13768957154048,6691,500.0,0.37570499999999996
Busqueda Local Iterada,30,20.10554668711004,96,55.108285581380585,19,1.2749741396653178,4141,341.3349728593978,0.37523375
Busqueda Local Iterada,20,18.0,74,56.728751991587885,0,45.0480466790721,4474,284.8233194972615,0.3816837499999999
Busqueda Local Iterada,36,26.0,56,40.0,48,36.64621921492164,4779,298.1914543590201,0.37849374999999996
Busqueda Local Iterada,32,18.0,94,49.03998406723763,5,16.879189401424735,2415,242.3482503970854,0.38020375
Busqueda Local Iterada,36,25.36909872928947,87,53.11225577069243,7,9.626343685248486,6534,334.3003743443788,0.3768
Busqueda Local Iterada,28,22.83380580358884,76,40.0,57,30.371027230267707,1785,237.7402075479544,0.37535375
Busqueda Local Iterada,19,26.0,86,41.48280668889644,36,60.0,2627,469.363228551042,0.3842849999999999
Busqueda Local Iterada,21,26.0,89,57.001489104876015,5,25.14462890293524,8305,277.13140208053056,0.3760975
Busqueda Local Iterada,33,19.343607090653705,71,43.67644008434872,53,22.791012436592723,2239,420.33361581013975,0.375
Busqueda Local Iterada,31,26.0,47,40.0,43,0.0,8654,287.58244339992024,0.38203812499999995
Busqueda Local Iterada,22,18.0,97,51.39463914199059,56,12.139267659023997,5191,478.0740891520936,0.377340625
Busqueda Local Iterada,18,18.47727339279709,76,52.50778093230176,60,18.667255614594456,4187,339.8322712299401,0.38109875
Busqueda Local Iterada,20,18.0,82,40.0,53,50.33118470821875,7952,217.75345915497817,0.37903437500000003
Busqueda Local Iterada,20,25.377233607342514,72,54.447425303874894,44,31.92356221223467,6739,224.68472727838815,0.37753499999999995
Busqueda Local Iterada,29,18.0,80,55.79352963095443,3,28.643897096654484,2986,224.5578356395221,0.3786812499999999
Busqueda Local Iterada,35,22.86503255895623,91,40.0,36,18.23260588931636,6135,413.7385132854443,0.37727125
Busqueda Local Iterada,30,18.1651948179833,92,52.85570766676635,39,34.79404818954841,8713,357.24305746882794,0.377721875
Busqueda Local Iterada,31,18.0,48,60.0,58,13.710824972733311,9529,362.059831297979,0.3782525
Busqueda Local Iterada,26,23.55834383598783,52,55.58527279703707,8,30.00335877807924,7673,316.87301351973986,0.3844918749999999
Busqueda Local Iterada,23,22.45334306481497,52,40.0,6,0.0,9237,205.00417507481117,0.38191062499999995
Busqueda Local Iterada,31,23.3893507879067,100,60.0,10,28.39150950805588,3741,222.4790107504299,0.37605625
Busqueda Local Iterada,27,26.0,87,60.0,61,59.98380163607188,3760,464.5813832423355,0.3749975
Busqueda Local Iterada,24,19.36329523251283,54,60.0,31,10.741830982869075,4434,338.972402181668,0.38874875
Busqueda Local Iterada,33,26.0,100,45.323336444153824,12,47.51504047849722,5689,428.782558676736,0.376616875
Busqueda Local Iterada,23,26.0,90,60.0,16,51.21810573586613,2088,324.2923461889784,0.3762999999999999
Busqueda Local Iterada,18,26.0,64,51.71937398842499,26,41.9788502344782,946,310.32084079645307,0.38710687499999996
Busqueda Local Iterada,30,26.0,85,47.47838098812478,28,0.0,9881,441.49179616477136,0.376246875
Busqueda Local Iterada,30,19.92121864448038,48,52.379695541644615,3,39.00027880821453,5533,406.1747052926841,0.38267562499999996
Busqueda Local Iterada,23,26.0,72,45.65295113135109,43,43.87281874049452,3240,459.1352583268722,0.37945937499999993
Busqueda Local Iterada,20,18.0,48,54.91731176038263,7,0.0,5639,342.4421931128898,0.389729375
Busqueda Local Iterada,27,26.0,80,42.12197411143703,26,48.38939533406796,6129,215.8629482301339,0.37951437499999996
Busqueda Local Iterada,25,22.905445745752036,95,60.0,20,43.95504585922248,3189,313.1078350760133,0.378500625
Busqueda Local Iterada,19,23.556633000950207,49,46.15505832849784,46,35.72145918917437,5380,372.5005376212943,0.3895475
Busqueda Local Iterada,19,24.97007860770283,88,40.0,20,18.997704776950822,6362,380.853757136188,0.386825
Busqueda Local Iterada,21,18.35411848981623,59,41.26883632510186,58,39.05618384903947,1953,295.3507913696222,0.3781875
Busqueda Local Iterada,35,18.0,88,40.0,19,21.49582945737336,5633,500.0,0.3770699999999999
Busqueda Local Iterada,25,18.0,78,40.26521261605705,21,44.45602728881673,5309,314.8852239671501,0.3783525
Busqueda Local Iterada,23,26.0,98,58.47082887333939,56,9.099695548094983,2743,211.9542229217231,0.37796125
Busqueda Local Iterada,24,23.760556362462022,81,51.10076931944832,11,39.47204175414591,785,371.7508879308102,0.37964
Busqueda Local Iterada,21,26.0,58,60.0,14,44.55305325857801,1914,337.7669718178837,0.388145625
Busqueda Local Iterada,27,18.0,73,48.876951134035295,55,0.0,2143,432.7857751306003,0.3755112499999999
Busqueda Local Iterada,21,26.0,41,50.47735327286742,1,39.41524597009429,9013,414.05906637689367,0.39763187499999997
Busqueda Local Iterada,21,18.0,51,59.9354658727628,56,14.612715867480842,5470,297.5822838635879,0.38831312500000004
Busqueda Local Iterada,18,26.0,41,55.63789282550766,9,22.937003721300435,9514,388.035340426243,0.39055
Busqueda Tabu,28,25.922652597251737,82,52.81391637939126,60,26.78229596052646,130,390.6213824158458,0.50003
Busqueda Tabu,23,23.259894948260783,81,49.49305454984858,61,51.19866720851154,4018,480.3426546137459,0.54089625
Busqueda Tabu,19,19.18597886737853,87,58.831552958912326,22,24.23136420924294,8705,448.1127553763485,0.668683125
Busqueda Tabu,26,25.110732177697308,49,49.06701679442664,38,35.32708259174312,2106,490.57403441768594,0.59657125
Busqueda Tabu,23,23.195858463966665,94,40.0,52,54.028371353658585,9467,500.0,0.55161875
Busqueda Tabu,33,18.693677205264933,95,60.0,27,27.270706652299356,7866,489.2747730132206,0.56344375
Busqueda Tabu,26,24.040724227730134,92,40.753791620236,2,2.538649728502853,3481,499.7414722813274,0.6147549999999999
Busqueda Tabu,27,21.06445530811789,46,46.82145359718142,52,21.594534519606896,1812,496.9073424429784,0.5885487500000001
Busqueda Tabu,28,21.770966019105924,78,58.04732292246936,43,43.18613003581019,6093,497.6154119933655,0.52990125
Busqueda Tabu,26,20.618532346287427,71,54.5395954685719,55,45.54609820870695,7334,499.230247680904,0.506879375
Busqueda Tabu,35,23.12994049281555,75,57.32241459418251,60,49.71632342114676,5969,499.707769173373,0.49955375
Busqueda Tabu,31,24.832556586906428,48,49.3973146565387,16,17.190978606292152,554,478.0213430591738,0.64211375
Busqueda Tabu,30,18.42571435304523,46,46.67156381084949,28,31.438257324931044,821,491.6663355972384,0.6331875
Busqueda Tabu,31,21.205152922458808,53,52.9729150858863,28,28.118395737254893,5027,484.2980492232416,0.5939518750000001
Busqueda Tabu,31,24.834384913137303,41,43.21766589157608,4,7.180151555941432,2996,496.3094814744649,0.711536875
Busqueda Tabu,27,23.88333324756884,62,51.90808216722528,45,42.17879943087991,3667,497.2462544361421,0.52612875
Busqueda Tabu,34,24.06856420596893,67,55.2721556131837,36,36.37527040911208,3414,497.13620968684194,0.5447175
Busqueda Tabu,24,24.21370234652029,75,40.0,55,26.92011227674832,1139,497.3445663816764,0.52972875
Busqueda Tabu,35,18.953843725386456,76,53.61259104580505,51,49.28070087038751,2924,497.9861755195267,0.51483875
Busqueda Tabu,34,18.880391710873745,44,45.184778609249065,61,27.70680295843762,4802,497.8526886049648,0.593701875
Busqueda Tabu,27,22.662372887382237,41,41.28787515736556,57,34.873445995362445,7652,483.163023228076,0.6149487499999999
Busqueda Tabu,33,23.297039159527834,74,58.47860163964957,38,39.410577062181225,1320,497.75369283868247,0.5393131250000001
Busqueda Tabu,20,20.30536280264187,62,45.6621316450666,21,23.36289504146792,4939,479.8741938933212,0.6521049999999999
Busqueda Tabu,34,23.344180711596287,72,43.95063899416006,6,10.679712543020782,9644,491.7190291452369,0.60648875
Busqueda Tabu,35,21.345358854249024,100,40.01159076652255,45,45.175884960510665,1667,497.4071308871866,0.5264068749999999
Busqueda Tabu,18,18.541494513895184,70,58.04740933297214,31,31.061802143253622,439,429.2956226306444,0.7683312499999999
Busqueda Tabu,26,21.592335550532127,54,55.07122023996285,12,11.447752256325336,7369,498.1927731280505,0.619221875
Busqueda Tabu,19,19.622930240014124,94,43.53603954684445,46,45.64438512372215,4130,492.56007847487456,0.62294125
Busqueda Tabu,27,22.64268370536116,67,44.83635324172537,26,27.408501956953653,4856,498.0413802144072,0.56418625
Busqueda Tabu,26,20.380523436705296,71,49.06668921153245,65,12.98681253040929,800,497.93054981228096,0.49977625000000003
Busqueda Tabu,24,24.03191549411588,70,48.19290525979066,57,57.75267031538405,2752,495.0471813439762,0.5279143749999999
Busqueda Tabu,35,24.460545746896788,51,51.24521051770007,56,46.00957647179544,3847,497.41923755811854,0.5545681250000001
Busqueda Tabu,28,25.69576017981346,98,47.56908722695927,59,14.871430816761965,4510,499.2196629059759,0.4996549999999999
Busqueda Tabu,36,23.56258395270376,89,46.26392692247466,10,10.15443931964208,279,279.5356816692498,0.63305375
Busqueda Tabu,28,20.56840499463135,60,40.52170830388221,61,29.25234910159784,6183,499.1853747244282,0.499903125
Busqueda Tabu,22,22.616998778714063,55,54.31592232228691,21,21.406514480223432,1212,470.6634858349875,0.6374531250000001
Busqueda Tabu,32,22.60289126636226,91,52.66433040906696,46,46.76502920309493,3347,499.2417451975431,0.5247668750000001
Busqueda Tabu,22,22.393637736208586,57,55.35394196287645,34,36.53712335570309,5238,489.0933629868616,0.6050806249999999
Busqueda Tabu,28,22.879320273551706,76,47.71879967179822,45,45.0025583306709,9209,490.60116882180034,0.5265
Busqueda Tabu,24,24.49229971803032,91,58.54129866397669,39,39.97814423301448,3161,495.096349317992,0.5575593750000001
Busqueda Tabu,28,21.782748681379918,55,52.59538490023653,21,22.05285610054629,4521,493.5719074903573,0.594206875
Busqueda Tabu,31,19.035501021160883,90,45.21438407029813,35,39.51795229381488,3473,499.3275429089306,0.5462981250000001
Busqueda Tabu,30,23.05779138558916,57,49.64608743661908,19,19.81809564119469,5198,483.5277350987832,0.58672375
Busqueda Tabu,30,19.108761642004517,100,47.14959090621325,9,9.874641438984852,2247,497.2046214981588,0.59765
Busqueda Tabu,27,21.09518201851021,83,48.27432414793077,21,21.06015780749631,5157,481.3185476017993,0.5764275000000001
Busqueda Tabu,33,18.0,84,56.07129708421361,45,45.238558479515774,8769,493.8930125969879,0.526118125
Busqueda Tabu,29,19.316872170760227,74,54.13273843036442,22,26.281967436174867,1019,498.07828882600194,0.572343125
Busqueda Tabu,23,23.40201600629377,93,49.57936245771092,57,49.0093482002718,3086,499.9481674984214,0.543319375
Busqueda Tabu,24,24.217281285991948,71,47.73633896552919,34,43.98491997995471,8660,497.5481130807981,0.564825
Busqueda Tabu,34,21.34798713171461,83,50.21589135037149,58,47.10626314392512,1777,499.6029780900115,0.50133
Busqueda Tabu,31,25.156874719179747,75,45.25505812844143,43,44.83442407247066,4223,499.2785411074363,0.529875
Busqueda Tabu,32,25.91866792692505,51,52.53475507655912,14,17.049195116602903,4161,486.4080675688104,0.630015625
Busqueda Tabu,27,23.27989711779096,43,43.2299618449138,57,17.959430434970574,4731,494.9946028477112,0.6013999999999999
Busqueda Tabu,23,23.712725085483008,97,58.30733211481628,45,49.44384028740176,4962,485.0214880246492,0.5598925
Busqueda Tabu,34,24.81870506043099,80,44.20402373966991,14,15.613313658429636,3697,494.0424409179169,0.589365625
Busqueda Tabu,24,24.167030208910315,83,50.39139487914567,58,27.699055603441472,6691,495.5436746796218,0.5272425000000001
Busqueda Tabu,30,23.84427367014431,96,55.249918864988416,19,19.09225402578572,4141,497.631301940284,0.57856625
Busqueda Tabu,20,20.5345350965313,74,41.27812111979412,0,2.2224464531817456,4474,484.14503283827656,0.7009624999999999
Busqueda Tabu,36,23.19881631777838,56,54.78844498338781,48,50.90946315518456,4779,494.24543663569904,0.53593625
Busqueda Tabu,32,25.643950015173623,94,41.581595382245446,5,5.163536186028361,2415,478.18447929039127,0.60848375
Busqueda Tabu,36,21.64812818977162,87,51.27066230578534,7,12.11910969127061,6534,499.9790828969522,0.6031912500000001
Busqueda Tabu,28,23.43566407696206,76,49.9491681376427,57,57.1987534026943,1785,491.3411440367788,0.5030399999999999
Busqueda Tabu,19,19.205771739953395,86,47.8906044401977,36,23.80974048241428,2627,458.5352679160513,0.641885
Busqueda Tabu,21,22.651525240409317,89,53.57354103661311,5,6.242046804179351,8305,497.0163604151751,0.670578125
Busqueda Tabu,33,24.33702931800188,71,56.00550011840422,53,48.41926916996714,2239,496.8067849457064,0.5103912500000001
Busqueda Tabu,31,24.61889944005619,47,48.64977391856453,43,41.47644061978022,8654,496.0853103167503,0.602453125
Busqueda Tabu,22,22.318556477007967,97,53.55808541578732,56,54.21669833636502,5191,494.5569445626638,0.55923625
Busqueda Tabu,18,18.45963226971049,76,45.57131469149682,60,12.885729250722488,4187,489.5220839136929,0.6189425
Busqueda Tabu,20,20.07502523978025,82,44.3456501277184,53,56.96715812223409,7952,499.1256720017117,0.5950131249999999
Busqueda Tabu,20,20.41050223423403,72,47.38648719047116,44,44.81832704244458,6739,488.323282317928,0.611026875
Busqueda Tabu,29,20.85197685482288,80,57.05111132876108,3,6.9006346760233095,2986,485.3842637232924,0.6125674999999999
Busqueda Tabu,35,20.10364211242937,91,56.21704942139108,36,38.55446144229432,6135,496.1038232708756,0.5443675
Busqueda Tabu,30,21.512338083318127,92,50.89367545704075,39,39.99591027603768,8713,498.6874654417618,0.537906875
Busqueda Tabu,31,21.8909862438762,48,49.19341514198685,58,56.12063247744867,9529,484.1116317429559,0.57143125
Busqueda Tabu,26,23.41288164934969,52,52.14277248047317,8,9.387177177475657,7673,478.9931861237061,0.63653125
Busqueda Tabu,23,23.46855235775694,52,52.919936393533966,6,11.900385218461665,9237,443.6531921928741,0.6659018750000001
Busqueda Tabu,31,20.25838135323573,100,48.139252266070535,10,12.38435440712507,3741,499.0990344740646,0.5977025
Busqueda Tabu,27,20.215504161688827,87,45.179547289484574,61,32.910121253304006,3760,499.6798339215085,0.49970125
Busqueda Tabu,24,24.210678297921067,54,54.37742192347341,31,34.10531038977528,4434,493.9065768867212,0.598851875
Busqueda Tabu,33,22.30701488307438,100,42.5046282692342,12,13.965654143117687,5689,454.2077193622597,0.59351
Busqueda Tabu,23,23.81728282966318,90,50.008723794107176,16,20.19172988413426,2088,491.2777957011232,0.61409875
Busqueda Tabu,18,18.68979434176387,64,42.567503735407705,26,31.60267687974559,946,495.68957535946873,0.67364875
Busqueda Tabu,30,18.46303553800064,85,40.74727186486158,28,27.635593626354236,9881,496.29002405185673,0.56114625
Busqueda Tabu,30,26.0,48,48.95047160338983,3,4.186025456142923,5533,467.1495625155537,0.669974375
Busqueda Tabu,23,23.19090733516462,72,41.65820852330168,43,44.36672767778799,3240,478.88762622356927,0.564658125
Busqueda Tabu,20,20.92294159971589,48,52.8235781673671,7,9.54190868364605,5639,492.5280347458346,0.7379725
Busqueda Tabu,27,19.283394380130076,80,48.676737809205015,26,28.553812412906755,6129,482.0067289719221,0.564735
Busqueda Tabu,25,25.336123870731647,95,41.60600154796911,20,22.996010386215392,3189,494.8609124547018,0.581480625
Busqueda Tabu,19,20.5698280213344,49,49.24527564821143,46,42.9386379643687,5380,476.98184388294993,0.675416875
Busqueda Tabu,19,19.169807655620687,88,45.0835082470434,20,20.78104714550642,6362,424.0084731651508,0.670150625
Busqueda Tabu,21,21.25716200700597,59,51.48863930314917,58,13.372603316862534,1953,485.5501918380013,0.57327
Busqueda Tabu,35,23.453761128310617,88,52.371228785010096,19,20.22198728718041,5633,492.7303982769496,0.57933375
Busqueda Tabu,25,18.962240737975616,78,43.66656213898344,21,23.06972319765256,5309,489.57026282903786,0.57560875
Busqueda Tabu,23,23.53069764419432,98,44.02272327916695,56,56.28215946790392,2743,494.5945491886074,0.543461875
Busqueda Tabu,24,24.334570005035104,81,46.277538097742486,11,14.870112959456076,785,491.8807579583166,0.61173
Busqueda Tabu,21,22.17782737087508,58,54.26866310175949,14,16.935165289784674,1914,478.21441374293335,0.6537437500000001
Busqueda Tabu,27,18.96288408663007,73,54.15922174375972,55,52.75327492945548,2143,496.7020803960242,0.5065787500000001
Busqueda Tabu,21,22.99547765082356,41,44.238792614664014,1,5.104914990594949,9013,498.4067677497968,0.7767850000000001
Busqueda Tabu,21,21.181232285529788,51,48.93432098967047,56,50.5287013274203,5470,492.62154358368167,0.615264375
Busqueda Tabu,18,18.27082596636356,41,44.46761108276648,9,9.799418865922531,9514,437.7350905527153,0.803045
Recocido Simulado,28,19.63535965632552,82,56.068346783438486,60,24.74742359090348,130,262.22308253377025,0.50003
Recocido Simulado,23,23.165921215803824,81,57.51553122509804,61,51.54352581718707,4018,486.20177449195074,0.539204375
Recocido Simulado,19,19.27945949259672,87,57.888832120324736,22,22.63942095034441,8705,492.5665824633404,0.6688324999999999
Recocido Simulado,26,20.21101467124541,49,49.41081445501379,38,36.73243498984059,2106,484.8619528718932,0.5979181250000001
Recocido Simulado,23,23.04708257316998,94,48.78468901477681,52,47.669495043375086,9467,483.10345588703245,0.5517525
Recocido Simulado,33,22.36201433304864,95,45.55505736933052,27,26.87432693274063,7866,492.0913848007536,0.5623
Recocido Simulado,26,21.564215398285967,92,53.71630711321033,2,7.963145487866116,3481,499.8704154447927,0.6162412500000001
Recocido Simulado,27,19.30186192752068,46,46.50428899694053,52,47.120246290601706,1812,497.1886103342216,0.590583125
Recocido Simulado,28,25.916013494772177,78,57.91453152239564,43,42.41210230412967,6093,496.75245547494745,0.530210625
Recocido Simulado,26,18.38785858485394,71,40.830307013890746,55,39.59944951369207,7334,498.9285806731514,0.507005625
Recocido Simulado,35,18.0,75,48.82438216911281,60,10.238738384858928,5969,498.8627457070907,0.499924375
Recocido Simulado,31,18.21839592608827,48,47.90103138716264,16,19.75014577950046,554,496.7143266348166,0.645375625
Recocido Simulado,30,25.7245787926201,46,46.61597412306164,28,26.308715264046505,821,463.47490053755325,0.631856875
Recocido Simulado,31,19.629251595567624,53,52.32277835557674,28,31.199073205542216,5027,478.1592231543335,0.5882674999999999
Recocido Simulado,31,25.810192511628347,41,41.83810763359682,4,4.2932885678726045,2996,446.1391218866439,0.713494375
Recocido Simulado,27,20.685953629341107,62,48.01905422043048,45,44.55455940555471,3667,496.554532904335,0.5264218749999999
Recocido Simulado,34,23.53464000057416,67,46.43502947007648,36,36.1439254345033,3414,475.8707467506596,0.5439475
Recocido Simulado,24,24.3636022207442,75,48.14504956165362,55,11.564681231966365,1139,490.1530849038992,0.529701875
Recocido Simulado,35,25.217433671356687,76,57.83040934554927,51,47.44627588739858,2924,494.06569629264135,0.514115
Recocido Simulado,34,20.74486117888048,44,45.47182740548688,61,53.64252882463279,4802,493.6194373090136,0.593774375
Recocido Simulado,27,19.96186654850635,41,42.14165214475963,57,35.55731030556879,7652,490.7980677052553,0.614771875
Recocido Simulado,33,18.34208460628924,74,56.59777659590335,38,38.13568981301168,1320,491.8773877729056,0.5411287499999999
Recocido Simulado,20,20.639054228063088,62,53.95873506290613,21,22.4082945536767,4939,479.6227159661265,0.65469625
Recocido Simulado,34,18.3918928730088,72,50.67774696880473,6,10.727119351758422,9644,498.8227534928058,0.6067425
Recocido Simulado,35,18.58443220037012,100,56.97594042883451,45,45.91081302421215,1667,489.18697426783774,0.5254300000000001
Recocido Simulado,18,18.10454100833122,70,51.42845261933962,31,26.77871657752073,439,413.3936210383646,0.7660825
Recocido Simulado,26,20.11460048094243,54,53.19177553182858,12,13.476869579366822,7369,481.3951849115181,0.61773125
Recocido Simulado,19,19.074872589544253,94,58.38458747949431,46,44.39120179656648,4130,484.39074232065394,0.6229018749999999
Recocido Simulado,27,25.83119525820367,67,45.11240824624079,26,24.84016798831138,4856,499.3408696032846,0.5640237499999999
Recocido Simulado,26,24.277490879228576,71,47.01372081206,65,22.581996572272807,800,495.4812444210602,0.4997793749999999
Recocido Simulado,24,24.181413098572733,70,44.36114802316606,57,55.491408332014885,2752,494.8631980854593,0.527745
Recocido Simulado,35,20.162132895084085,51,51.542109792613445,56,57.79971883053672,3847,483.3639182503285,0.55391875
Recocido Simulado,28,19.93645443612465,98,43.99015731438096,59,11.575682025359432,4510,498.2262593617367,0.49987812499999995
Recocido Simulado,36,22.78554673983654,89,53.56530587693526,10,10.616379661247548,279,277.52062347305235,0.6343924999999999
Recocido Simulado,28,20.99778573996732,60,49.54115100825904,61,16.05510836945783,6183,499.5242417276826,0.49965375
Recocido Simulado,22,22.55248475433319,55,56.28925435320441,21,21.12268683936668,1212,491.6537206311708,0.63988
Recocido Simulado,32,21.193170893023275,91,49.62974896239815,46,44.53735646527192,3347,491.4281920572986,0.52328125
Recocido Simulado,22,22.58621422723727,57,43.63807060374151,34,35.21576595689298,5238,488.0537894248124,0.605435
Recocido Simulado,28,18.23470504204684,76,47.30187331316874,45,46.15118039727425,9209,494.485483686943,0.526754375
Recocido Simulado,24,24.306198061319893,91,44.60794140724799,39,43.064418228201774,3161,488.7609419827447,0.555993125
Recocido Simulado,28,19.849907411347885,55,55.19717743365719,21,20.87583162357736,4521,471.8631363828444,0.59428375
Recocido Simulado,31,23.951121252548567,90,45.83154189947314,35,31.02813557455024,3473,494.961386456585,0.546553125
Recocido Simulado,30,22.521995531224835,57,57.29126742347856,19,21.45451980995305,5198,481.6098048301576,0.587195625
Recocido Simulado,30,25.254365082870343,100,55.18883996682177,9,12.557769276778847,2247,499.8635931339989,0.5990500000000001
Recocido Simulado,27,19.21936614034093,83,54.02411019666236,21,21.72447591507793,5157,480.4209201352235,0.574665
Recocido Simulado,33,23.722445427584574,84,55.50404047426786,45,47.28801110734365,8769,498.6391836942087,0.5270062499999999
Recocido Simulado,29,20.906194409877703,74,44.940892289909165,22,25.45988309353333,1019,498.6157169329567,0.57398125
Recocido Simulado,23,23.39381288715081,93,44.13634108378507,57,35.13549928025092,3086,497.17800108168296,0.544179375
Recocido Simulado,24,24.522041578358596,71,58.177105306059325,34,31.74739136414159,8660,495.7577898661191,0.5657825
Recocido Simulado,34,19.6346574828444,83,52.20787887196562,58,58.25908157764528,1777,498.31250399815946,0.50114375
Recocido Simulado,31,23.1573242221142,75,45.94731495147396,43,45.31599104049101,4223,499.0720022993554,0.530164375
Recocido Simulado,32,19.60137167857351,51,49.89392135742359,14,15.103608581030286,4161,472.82513758395953,0.6314737500000001
Recocido Simulado,27,22.54189607755889,43,43.34868138679872,57,32.59023821128259,4731,494.4983165093858,0.60236625
Recocido Simulado,23,23.24260738717096,97,46.03705745710192,45,48.51026520759859,4962,489.88344094044754,0.562088125
Recocido Simulado,34,24.9903237262332,80,58.78953426260497,14,16.071484430835167,3697,492.631397665624,0.58933625
Recocido Simulado,24,24.514472044429237,83,45.626947527234194,58,50.11565829313886,6691,500.0,0.526923125
Recocido Simulado,30,20.76706032039301,96,40.121189644387215,19,19.80267251911096,4141,497.4896677569648,0.579221875
Recocido Simulado,20,20.105790236053156,74,55.41307458073523,0,1.1338255452949064,4474,466.8327909945989,0.694559375
Recocido Simulado,36,23.67524011874469,56,52.45749116047113,48,48.56340666949879,4779,494.08160199244696,0.535781875
Recocido Simulado,32,22.1019506860808,94,60.0,5,6.425628195109162,2415,500.0,0.60876375
Recocido Simulado,36,20.90614503075316,87,46.3606803149876,7,7.119735158033091,6534,486.35884645493206,0.60452375
Recocido Simulado,28,21.777539950515752,76,52.63296900109401,57,57.05834442579247,1785,498.0599808976545,0.5031287499999999
Recocido Simulado,19,19.551363548410357,86,53.55218728842169,36,38.39750255463887,2627,486.7961786556112,0.6405506249999999
Recocido Simulado,21,22.021441686167083,89,40.65033645350103,5,9.390205265498713,8305,475.93054218075736,0.6696918749999999
Recocido Simulado,33,18.67375612653221,71,40.32640169438167,53,51.15739598005596,2239,494.305285684718,0.510474375
Recocido Simulado,31,18.42176349215684,47,48.42891772902156,43,42.927867369927135,8654,496.2093872642877,0.5986431249999999
Recocido Simulado,22,22.05709808001125,97,50.78755722332973,56,52.36354331174911,5191,499.9205976455384,0.560755625
Recocido Simulado,18,18.186082632662583,76,52.51846804304276,60,39.34891174590058,4187,485.3935217269322,0.6193806249999999
Recocido Simulado,20,20.166253172160296,82,54.18695644996214,53,35.28059612756071,7952,486.2511004878135,0.5956637499999999
Recocido Simulado,20,20.34727479555628,72,49.88597448888704,44,51.5721641539086,6739,492.1534931989913,0.61022
Recocido Simulado,29,23.654515432893653,80,58.32964932123628,3,3.62488043160826,2986,499.30397005847567,0.613475625
Recocido Simulado,35,23.360469813861265,91,54.71697654465981,36,36.44371532052818,6135,497.5953747477993,0.544435
Recocido Simulado,30,25.832235509613923,92,46.06058299952827,39,35.57004538894611,8713,499.7232599166778,0.538476875
Recocido Simulado,31,24.499925743993927,48,48.14318266781383,58,58.70862581771757,9529,495.9710118085166,0.57108375
Recocido Simulado,26,21.311505429260905,52,52.701889196618126,8,11.62807654400522,7673,487.03196934270966,0.6351743750000001
Recocido Simulado,23,23.43712107639809,52,48.27400566175061,6,9.666861264750718,9237,482.0587985034716,0.666898125
Recocido Simulado,31,23.39619125165247,100,47.35703141994311,10,10.337465672263072,3741,494.6215640902259,0.59688375
Recocido Simulado,27,25.691000799628405,87,51.990687910152815,61,50.606264643186094,3760,499.974414985269,0.4996975
Recocido Simulado,24,25.14748948422114,54,49.80598894065351,31,31.3553254067938,4434,489.62522880514473,0.5977306250000001
Recocido Simulado,33,18.0,100,40.15403517825364,12,13.649828376177954,5689,500.0,0.594445
Recocido Simulado,23,23.2183074381968,90,59.26167275207963,16,18.63764904184613,2088,498.9662821371521,0.61519
Recocido Simulado,18,18.42517823941774,64,43.44304773240457,26,30.04000781422042,946,489.9580752084518,0.67574625
Recocido Simulado,30,18.0,85,52.4738971010116,28,29.50125377248378,9881,496.014447139519,0.56100125
Recocido Simulado,30,21.198528355520693,48,48.2612313579716,3,3.447718235204351,5533,499.9277600420346,0.6725237500000001
Recocido Simulado,23,23.526454060152943,72,53.34417654410066,43,36.708077107185325,3240,499.4794459889657,0.56644625
Recocido Simulado,20,20.91004222394543,48,52.251910863585145,7,9.786868957210554,5639,482.598298065672,0.73539
Recocido Simulado,27,23.88616100078288,80,55.42174739897891,26,27.51523019900788,6129,495.98630353716567,0.5647825000000001
Recocido Simulado,25,25.472828003483965,95,56.75507430182662,20,20.63791564985172,3189,499.5723483273395,0.581368125
